1.033881420115711990e+03 1.055895949885286882e+03 9.626982725711346802e+02 9.948855516727760460e+02 1.005376886696899760e+03 9.949935332622907254e+02 1.040610512207061902e+03 1.009917778574198110e+03 9.790381101583600412e+02 9.875368022537128354e+02 9.577576088587834420e+02 9.902008142735734282e+02 1.000249558519607831e+03 9.995838896846499892e+02 9.732649389534972215e+02 1.010940233232842957e+03 1.001935631298940962e+03 9.789091008222046639e+02 1.007250388384310554e+03 9.570110528378578465e+02 9.810379751098938641e+02 1.007395114926805263e+03 9.729726079379079238e+02 1.019851713793661020e+03 1.006112578105233865e+03 1.019619193020816283e+03 9.944128943054098499e+02 1.009470155997283086e+03 9.476850861479969126e+02 9.486670856090831876e+02 1.034630993635460527e+03 9.997682310124125706e+02 1.021255080022059587e+03 1.021921647491998328e+03 9.837470596504751938e+02 9.457351298098386678e+02 1.000764953669369788e+03 1.037541198509643436e+03 9.773151874007605784e+02 9.413151610453087414e+02 1.005569493177117238e+03 1.007556984097335658e+03 1.050435081404641778e+03 1.015122772345641920e+03 1.049235183523207525e+03 1.032328339129295955e+03 9.933048292104156189e+02 1.031412751630734192e+03 1.012548276915472002e+03 1.000517057251880374e+03 1.009703600585756135e+03 9.341629713728311799e+02 1.001986682352370053e+03 9.563222687946447422e+02 9.846783135566294050e+02 1.024565185600782343e+03 1.073690007405791675e+03 1.001507719731544739e+03 9.988377532183012590e+02 9.913821206980804845e+02 9.895145107534001454e+02 9.924237448392791521e+02 9.703040212630620545e+02 9.664365289703690678e+02 9.647598793053930422e+02 9.707993830080885118e+02 9.674002128584655793e+02 1.009073375988206749e+03 9.424119000089302745e+02 9.829403310938392906e+02 1.012587494967176895e+03 9.804128291063913139e+02 9.984015396514748772e+02 1.031856024522400958e+03 9.453666154625753961e+02 1.005790108841040706e+03 1.018892994084341694e+03 1.019054736264804433e+03 1.024648549879519351e+03 9.959079653005798036e+02 9.643623410643651823e+02 9.638704662717568681e+02 1.020866155855462580e+03 1.000668450990349015e+03 1.016878962322641087e+03 9.941845525044695933e+02 9.939731728657571921e+02 9.534387190590830414e+02 9.586098557129553228e+02 9.867867793612775813e+02 9.587900272951743545e+02 1.029761473601422722e+03 1.007138162559881494e+03 1.048321928558742229e+03 1.028347656474142468e+03 9.656747628208595415e+02 1.017167355212679013e+03 9.849462813649020063e+02 1.014931848670709314e+03 9.843590089337997142e+02
9.932793205615145098e+02 9.951025158435247704e+02 9.855946278178230386e+02 9.731371742310521995e+02 9.834261162056633339e+02 1.010349800896366787e+03 9.975338374126732788e+02 9.788093159877026892e+02 1.017782439095936979e+03 1.006737101568350226e+03 9.911622291759288146e+02 1.066862181067795746e+03 9.992249016450425643e+02 9.630389759703679147e+02 9.738632584178543539e+02 1.032354274980349601e+03 1.007942182174178129e+03 1.004927814016655248e+03 1.002024608318098558e+03 9.981569889069114652e+02 1.020375588296598949e+03 9.690603271520714088e+02 9.949027781473009782e+02 1.016831585520723706e+03 9.588232859462118540e+02 1.026009843887737588e+03 1.007250739866970321e+03 1.019501410795849438e+03 1.001337800451918724e+03 1.030775261118483286e+03 9.719183839587192324e+02 9.663561199617216744e+02 1.000294818306862339e+03 1.056600661414250908e+03 1.032488081318588456e+03 9.901601815253023915e+02 1.077140848420115162e+03 9.744303609758743505e+02 9.643792213821224095e+02 1.031361168584030111e+03 1.008842854256200781e+03 1.020074812678067929e+03 9.862833043706206126e+02 9.921703239183469805e+02 1.014416076656214273e+03 1.034203324638065624e+03 1.044888879222088462e+03 1.031491334333363056e+03 1.052710947679985111e+03 9.621250204440495963e+02 1.015452891069498946e+03 1.025156045555364472e+03 1.007018165906516515e+03 1.023895704796153836e+03 9.914071272267236736e+02 1.022807898558428519e+03 1.005060073643196574e+03 1.020243299301735988e+03 1.005455370761487870e+03 1.032173224130181779e+03 9.646422796015054928e+02 9.702941859232103070e+02 9.282600211096030307e+02 1.051725540057497028e+03 8.969894545117813323e+02 9.308017132630925516e+02 1.007593675549096929e+03 9.960015708136029389e+02 9.838534872763750627e+02 1.013920570071208772e+03 1.008647720572657249e+03 1.035934658896512701e+03 1.012894316883030342e+03 9.840640242365177528e+02 1.001746890701743155e+03 1.000366254910331122e+03 1.007937552417692359e+03 1.033107606580047786e+03 9.977438677656236905e+02 1.001318652498997494e+03 9.539618444281671827e+02 1.045412102450652128e+03 9.868874164144621091e+02 9.710762044027441107e+02 9.628188138548470079e+02 1.007794476280849267e+03 9.628826593943475700e+02 9.951569197780185050e+02 1.009171413642895345e+03 9.882627772329742584e+02 9.895364416746833740e+02 9.772755680443425490e+02 1.006471840969709092e+03 9.962799234427114925e+02 9.829555801767753564e+02 9.850492857896168744e+02 9.921698523291761376e+02 9.844857984102418413e+02 9.792590510571948244e+02 9.263519014360995243e+02
1.002631011319017148e+03 1.005338586027978067e+03 1.015524394388092446e+03 1.031213679806626033e+03 1.045199408382886531e+03 1.000112336845408549e+03 9.850241992436876899e+02 1.009145993155000724e+03 1.006610601327006748e+03 1.056757587096542466e+03 9.796213143657081446e+02 1.031016095552754905e+03 1.048510020931579902e+03 9.741097172077375035e+02 9.918783452382882615e+02 9.810072779721067491e+02 1.005796895899535912e+03 1.008103763733267556e+03 9.860603043376855794e+02 1.040827107126278179e+03 1.013884585410525574e+03 9.669652276535333613e+02 1.023103469374081442e+03 9.980193919232456210e+02 1.027692800576480749e+03 9.956093205872446106e+02 1.035990767004882173e+03 9.625667604757553590e+02 9.498852445601945647e+02 9.838545582230470927e+02 9.764473841935124483e+02 1.006833128222862001e+03 9.434201313830482150e+02 1.054143602502074827e+03 1.004711232550145610e+03 9.438907324663025520e+02 1.043241622675989220e+03 9.484159423136314899e+02 9.780492041690664564e+02 1.035322479883683172e+03 9.907475681533542229e+02 1.054648754705288638e+03 1.046594354007099582e+03 1.007219070847189187e+03 1.010104552006429344e+03 9.657366689030266116e+02 9.719591782761509648e+02 9.895774110297926427e+02 1.038044656042368615e+03 9.763926245744742118e+02 1.033748371624407355e+03 1.042654506603611935e+03 9.700346862406506716e+02 1.020418450857218886e+03 1.038184703625230668e+03 1.002549102719200164e+03 9.907921017335953593e+02 1.003330002531567970e+03 9.753115408647045115e+02 9.690869719569178642e+02 9.772242466024893019e+02 9.898360279245150650e+02 1.015159598652495674e+03 1.015991248820003875e+03 9.838895904942855850e+02 9.427928645272165795e+02 1.020682718891896457e+03 1.008434971642554387e+03 9.204056811348779092e+02 9.529945526155154312e+02 9.543840952724837052e+02 1.010404348937157806e+03 9.765589559435268256e+02 9.824307547869611881e+02 9.780142692136984124e+02 1.009712967026610272e+03 1.035315592121779900e+03 9.684977423207893708e+02 9.830997830539264442e+02 9.812597838249581628e+02 1.009492765061364253e+03 9.976147927989178470e+02 9.942075833260728359e+02 9.973874299360577425e+02 1.014668604811248088e+03 1.052402823066176325e+03 1.047675736625741592e+03 9.802045680444433629e+02 9.539521915665325196e+02 9.339759392239133149e+02 1.037127302513925542e+03 1.041379766780727550e+03 1.011956315734756686e+03 9.747501379532421879e+02 1.024664571855758140e+03 1.039686974248503930e+03 9.720787542828877577e+02 1.001210338232589720e+03 9.787913249511265121e+02 1.011558286928389521e+03
1.036568110707667529e+03 1.021872497578434832e+03 1.031667226998839169e+03 1.035175919150176696e+03 1.016249902977079387e+03 9.847464412542731225e+02 9.630664802008641345e+02 1.020419191050182803e+03 9.839055845988536930e+02 1.027108753746048251e+03 9.379227331644839296e+02 9.792181223312173870e+02 9.587015377078070060e+02 1.011403775130412555e+03 9.792791095665377270e+02 9.852377713958926506e+02 9.996641948747579818e+02 9.999447916701428767e+02 9.742138546520228601e+02 9.878437011662246050e+02 9.358132617378241775e+02 9.812261812718942338e+02 1.041674532273375917e+03 9.587186075786264610e+02 1.019760494752228624e+03 9.754692390535605000e+02 1.037354766708321677e+03 1.054874547390272255e+03 9.748006561142268538e+02 1.037113734727897281e+03 1.000420485494922332e+03 9.953525466632137295e+02 9.988706489810385847e+02 1.000096981591784811e+03 1.008706201031745309e+03 9.956458164095478196e+02 1.016455875163564201e+03 1.011157519143540753e+03 1.087828584862818616e+03 9.951040718176042219e+02 9.743603306658939118e+02 1.003091079650846609e+03 1.022553653773782571e+03 9.871694006267979375e+02 1.038886346540047953e+03 1.003467581438717502e+03 9.431245706465728063e+02 9.722075843350488640e+02 9.484340274166404470e+02 9.526211212897143241e+02 9.861300180338843120e+02 9.846188772786804293e+02 9.806218303200824948e+02 1.069194762900915748e+03 9.706480749119077700e+02 1.018519989238783069e+03 1.040323619259597535e+03 1.018921019562508945e+03 1.002313624345710991e+03 1.027029023080954630e+03 9.895035746584928802e+02 9.789156215055353414e+02 1.002368208649897042e+03 1.015867109089990208e+03 1.021397475160141767e+03 1.015629056685486944e+03 1.024642744106768305e+03 1.022692677144547019e+03 9.515960770524235386e+02 9.778110282359674557e+02 9.697545813642651638e+02 1.033764071751409801e+03 9.716300485116018990e+02 1.027179023271502956e+03 1.018384453730338691e+03 9.592894062125714072e+02 9.607458778705703253e+02 1.017279363657615136e+03 1.051997841178072349e+03 1.045792689919143186e+03 9.752713376410920318e+02 9.543971073382344912e+02 9.876659033664307117e+02 9.772965915916875019e+02 9.990610819335372526e+02 9.991725983569283471e+02 9.131432238012956759e+02 1.008921686113509168e+03 1.004636203676419655e+03 1.048659219696503669e+03 9.949932538554506891e+02 9.569082290328193494e+02 1.041584358442670009e+03 9.801805809981568700e+02 1.032115823875668184e+03 9.717691941125342510e+02 9.920010899179437729e+02 9.738275446969963696e+02 9.825140677617007441e+02 9.957336552005976955e+02
9.978661420269712607e+02 9.876306693653841648e+02 1.003598511499879464e+03 9.787186984135153125e+02 9.750653224752214783e+02 9.386369670457902430e+02 1.048835154203085949e+03 1.030506100820106212e+03 9.876276712769493997e+02 9.806098873817161348e+02 1.003298548561569078e+03 1.029054974946035145e+03 9.652967074541014654e+02 1.045366996845851418e+03 1.019095318655539586e+03 1.027673742536866939e+03 1.064685786769668084e+03 1.021223872307873648e+03 1.034322829716738852e+03 9.557624740057526651e+02 9.832684080566009470e+02 1.008921985662197130e+03 9.225633587711479322e+02 9.892009205940214542e+02 1.064844846010490301e+03 1.023878253727731021e+03 9.627696783291175961e+02 9.811344527635235409e+02 1.076480896429414770e+03 9.860216822901358000e+02 1.003395530851990657e+03 9.648805903139116253e+02 9.826239694318387592e+02 9.907668632546088929e+02 1.031431865999718866e+03 9.760865099955169626e+02 1.000400159449614648e+03 9.906828475531835920e+02 1.050978177412154764e+03 1.031565395073359241e+03 1.033887994981652355e+03 1.004022331844648875e+03 9.659049513788006607e+02 9.483689599443487168e+02 1.064568336718775754e+03 9.746283812976126910e+02 1.006495729518561234e+03 9.807505854282411519e+02 1.031167660701836667e+03 9.762319562705097269e+02 1.006829877848266165e+03 1.004112190846067392e+03 1.020562576762233903e+03 9.724265385765511382e+02 9.619875602028398589e+02 1.004600032753008918e+03 9.621997955028895149e+02 9.834980636311660191e+02 1.022051901414372878e+03 1.017122585292708436e+03 1.008543792182632387e+03 1.035276020909358749e+03 9.748479202539422204e+02 9.674969849084390034e+02 1.007011133936257693e+03 1.021263784797060111e+03 1.000139770519390140e+03 1.008538171654072585e+03 9.612959071555299033e+02 1.010430816063415477e+03 9.586153032539504011e+02 9.501706919185473907e+02 9.786304756588647251e+02 9.431461639734399114e+02 1.025467295559980130e+03 1.016048436539668842e+03 1.017121290128314399e+03 1.016085478566161669e+03 1.012052796010689576e+03 9.433586313046134819e+02 1.030013297978128776e+03 9.779761023923128960e+02 9.939503153403248916e+02 9.677466551412458102e+02 9.775361575677071642e+02 9.877397988148707100e+02 1.034700558602363571e+03 9.410482518772580534e+02 9.993561121924709596e+02 1.043880707523484261e+03 9.705886755712135709e+02 1.000344894459026364e+03 1.048791273897688825e+03 9.680265567538210689e+02 9.946188656225136810e+02 1.047525306449638038e+03 1.004558694429433899e+03 9.405965372984352371e+02 1.022045394567890753e+03 9.342391714843179216e+02
1.015961017787731521e+03 9.889403026629728402e+02 1.010397287372237543e+03 9.482462905041313661e+02 9.918062857633487965e+02 9.836269841515559165e+02 9.811839707780691242e+02 9.292231810702152188e+02 9.809279909293612718e+02 9.991251101754060073e+02 1.020089649352156243e+03 9.771496017068066067e+02 9.634902680728187079e+02 9.835467582324255318e+02 9.559228760520441028e+02 9.903895831619231558e+02 9.280476867596818238e+02 9.777699483964509000e+02 9.752594902785217528e+02 9.571385852535490812e+02 1.035559872486730683e+03 1.048152660477199561e+03 9.793919656912222536e+02 1.007325240284150595e+03 1.005851494541145257e+03 9.849084786059552243e+02 9.731391620045958462e+02 1.006877657519764853e+03 1.033173047698937580e+03 1.017509748303668403e+03 1.033039003822450923e+03 9.907350734705186142e+02 9.862916328611847803e+02 1.010227649064201842e+03 9.876570770132964299e+02 1.035493896550934096e+03 1.000984788939984924e+03 9.758649890257003108e+02 9.569927277734785775e+02 1.040758726338704264e+03 1.025670682402409966e+03 9.569801620627134753e+02 1.029249440109911575e+03 9.506609678195433162e+02 9.590946484487492398e+02 1.043801309544372543e+03 9.729758853896897790e+02 9.954042257955702553e+02 1.027138096695695594e+03 1.030670888153523492e+03 1.084123717018631396e+03 1.044964977275017645e+03 1.001597727739653919e+03 1.017007998738771107e+03 9.449930906282442038e+02 9.958399080839458293e+02 1.007021878967755015e+03 1.044314102736958603e+03 9.541618566794842309e+02 9.669744842783823060e+02 1.055692000864883767e+03 1.015715506191842906e+03 9.595280182871680381e+02 1.046784352970073996e+03 1.013308392474133939e+03 9.929980551127605395e+02 9.992693590305602811e+02 1.007076413736212089e+03 9.999757214006000368e+02 9.911060891287687582e+02 9.865094616413474569e+02 9.934951692699437444e+02 1.003846287579940167e+03 1.027896561698320284e+03 9.755267112920665795e+02 9.708905661926615949e+02 1.023859724965331225e+03 9.643436815696725262e+02 1.042900466974292840e+03 1.039192215603357226e+03 9.929042742527785776e+02 9.672700750350259113e+02 1.006028016262709798e+03 9.809618465615483274e+02 1.045699561136219017e+03 9.681808580337281001e+02 1.012489338740715311e+03 9.444270023965847258e+02 9.974562717268056531e+02 1.015674320735449783e+03 9.825994441930610037e+02 9.837848928279910297e+02 9.585280323963290812e+02 9.842394463752530100e+02 9.363675854976623896e+02 1.019386920166021923e+03 9.670267014510692434e+02 9.858224098188768494e+02 9.766761857765947070e+02 9.550737472221635471e+02
9.711283252816170943e+02 1.028569694875547157e+03 9.716393885978694698e+02 9.977401563213613827e+02 1.049116919561124860e+03 1.022512758587608232e+03 1.042440461622666817e+03 1.029749231122252922e+03 1.020964702787187207e+03 1.017569144804217444e+03 1.031625361685319604e+03 9.949348100294834012e+02 9.582848950891728919e+02 1.026868306183122513e+03 1.039536897336025731e+03 9.328522931721771556e+02 1.001567400885927327e+03 1.015564596759330811e+03 9.759738374331616342e+02 1.020780442988017512e+03 9.768578567302752163e+02 1.021582132757152408e+03 1.055931156342679969e+03 1.033084243515158960e+03 1.059721415734375341e+03 9.537845719436290892e+02 1.036995117649978056e+03 1.006331552701383771e+03 1.039852047975129608e+03 9.793350697191351628e+02 1.021748514032012508e+03 9.705102377619646177e+02 9.575946876673452834e+02 1.007244279369090918e+03 1.006103907655457419e+03 1.012687463044329661e+03 1.015019813250809648e+03 9.915783717613012413e+02 9.401168095503355744e+02 9.629901562725567601e+02 1.006171906726529755e+03 9.718447265333776386e+02 1.013887527581680047e+03 1.013655075762029583e+03 9.725758262072390607e+02 1.025999031769939393e+03 9.932851332378329516e+02 9.971689675317812771e+02 9.439696013354598563e+02 1.000982086180319811e+03 1.020702686828968353e+03 9.987371261411627756e+02 9.892669647144489318e+02 9.597896963404524513e+02 1.051317849396592464e+03 9.618991862558982575e+02 9.767144514929570960e+02 1.038311695450976686e+03 9.664505211818378712e+02 9.967323901546376419e+02 1.043362548082205194e+03 9.420710267166085714e+02 9.934840631825187529e+02 1.008569796426324160e+03 9.814593985189462728e+02 9.622396283387317908e+02 1.052465040221556819e+03 1.005847881679525358e+03 9.046129381749282174e+02 1.024208710672761072e+03 1.052230327556766269e+03 9.895715331067425495e+02 1.051239489020731526e+03 1.019944492293734243e+03 1.027359400867184604e+03 1.053218376831106980e+03 1.035182617379344492e+03 9.921052784552894082e+02 1.020212511038472940e+03 9.990887216999487919e+02 9.934159737748218504e+02 9.566193732195271195e+02 9.845933885165251240e+02 9.793015335836493023e+02 9.853784985113703669e+02 9.688711392358495686e+02 1.051605559974625976e+03 9.932427517641998520e+02 9.626390518627486017e+02 9.783081155864423408e+02 1.090107399086938813e+03 1.047117009761328291e+03 1.079845159445313129e+03 1.056903073534503392e+03 9.769171417541394931e+02 1.037720928441707201e+03 9.380521913771160598e+02 9.694305351873481413e+02 1.046953185129253143e+03 9.542047105241971394e+02
1.000780200376201947e+03 1.010458120488477448e+03 9.801452056799803358e+02 9.418920162639909677e+02 9.235585531191261452e+02 9.922200315132201922e+02 9.620851536875353531e+02 1.005559814524537160e+03 9.885894809524942275e+02 9.522388089934298705e+02 1.042561035719593065e+03 1.020309720597928163e+03 1.028843246223592132e+03 1.024250115059383006e+03 9.946939119687673383e+02 1.011828177058240840e+03 9.961034390900382505e+02 9.852788050598161362e+02 1.007240676575444809e+03 1.021783777167709786e+03 9.821431986323035517e+02 1.000539911666205967e+03 1.040028505138714308e+03 1.001783736634375259e+03 9.712329637482303042e+02 1.058703625816425756e+03 9.321743072191745796e+02 9.957405814310014875e+02 1.005274807973160478e+03 1.030482428432752386e+03 1.055346287275207942e+03 9.928304175014872044e+02 9.756549451344926638e+02 9.784911732236515718e+02 9.554878916649702205e+02 9.848925394163911733e+02 1.052936728229141409e+03 1.020272838007944301e+03 1.037807042116171942e+03 9.767178620188095692e+02 9.142937415127747727e+02 9.887842052550399785e+02 1.017400052454975594e+03 1.042471395588741188e+03 1.018867331309196061e+03 9.459323030067564559e+02 9.960336710892840983e+02 9.715190477793009904e+02 1.024716848141332321e+03 1.085640255511885925e+03 1.030099346072772732e+03 1.035040389454845581e+03 1.020866524384342028e+03 9.711429013776076999e+02 9.720762259289170970e+02 9.945439813665243491e+02 9.854281828215557653e+02 9.803593198888038387e+02 9.993937178661634562e+02 1.001755282115064688e+03 1.014850448844759399e+03 1.011337580273097842e+03 9.283220700978223476e+02 9.659194399427833559e+02 1.018376030798195757e+03 1.056163704031431280e+03 9.616339229574858791e+02 9.911525036131001798e+02 9.860681167735998542e+02 1.004601659798987271e+03 1.013666103723746005e+03 1.015570715768348123e+03 1.026016920442824812e+03 9.870909348748687080e+02 1.003629388456629272e+03 1.000655677060320045e+03 9.486249993935045950e+02 1.059271841431732128e+03 1.008166367247589278e+03 9.864898566638188413e+02 9.884204656073518436e+02 9.695876004285420322e+02 1.019383945648703730e+03 1.005279617205269233e+03 1.034364992062077363e+03 9.857916505672810672e+02 1.004888933757998984e+03 9.947585540615347099e+02 9.697691664513727119e+02 1.008174312731961209e+03 1.012146097461722775e+03 1.017180187255521560e+03 9.746513894778551048e+02 1.019720809018299519e+03 9.601901868442322439e+02 9.623029507526682664e+02 9.907917467831233580e+02 1.000071288253222065e+03 9.459653105042771131e+02 9.824940523295427965e+02
9.624615660428935371e+02 9.832340675291416119e+02 1.014336463975518996e+03 1.027675715922735890e+03 9.884588302910760831e+02 9.474842494083062547e+02 9.888426920903268638e+02 1.011355782123335871e+03 1.015644956224240673e+03 9.640898938517207171e+02 9.742540386920528590e+02 9.435027056568044372e+02 9.852551715250673396e+02 9.887910119176945045e+02 9.774685425011698499e+02 9.946807950731041501e+02 1.064717203232231441e+03 9.790006132228658089e+02 1.009198723951985812e+03 1.031252847857467032e+03 1.023444367446297065e+03 9.628148592008695914e+02 9.465865908012688124e+02 9.769586957310614252e+02 1.022901864450625908e+03 1.007306823136751404e+03 9.559133782424953552e+02 1.006782108239772356e+03 1.003454498574477611e+03 9.885511463869588624e+02 1.009539887513231179e+03 1.008998898946514032e+03 1.036574906291038360e+03 9.990373469705641583e+02 9.980620339926616680e+02 1.030212652130924653e+03 9.962486300813210391e+02 1.016576649007766832e+03 1.022342795047351842e+03 1.052673404376676899e+03 9.947128521361134972e+02 9.832813986694609412e+02 9.663659693843796958e+02 1.022625146525589344e+03 1.008747382493162831e+03 9.453704279952256684e+02 1.008505888672232913e+03 9.574669850399343431e+02 9.825542971653081850e+02 9.910578822419575999e+02 9.510925392327520740e+02 9.828757394120332265e+02 1.016824893263909416e+03 9.958518272658603792e+02 9.762263301808591223e+02 9.507357497863116578e+02 9.618180404935255865e+02 9.814106702451518913e+02 9.390427463901959300e+02 1.036977840294736779e+03 1.023057578084524607e+03 9.867172461587463204e+02 1.037626400606392508e+03 9.631711544461184076e+02 9.934334867444213160e+02 1.021673441283175521e+03 1.023707477671380502e+03 9.891054020125667421e+02 1.013392259269928445e+03 1.017629688660169222e+03 9.892823255283761910e+02 9.496541320496004346e+02 1.026860824951108498e+03 1.052021743951577264e+03 1.032442483512787248e+03 1.015790177968597618e+03 9.889402282029182061e+02 9.865857826529844488e+02 1.032346232202101646e+03 9.714709712918551077e+02 1.007993337106276158e+03 9.959197568660227944e+02 1.000787617422767994e+03 1.031233559718829611e+03 9.444086884182531776e+02 1.060305396807746092e+03 9.895953037192037982e+02 1.020779884392374015e+03 9.847856727595544726e+02 1.044199310043032028e+03 9.912845345917838813e+02 1.029312336404537973e+03 9.966465651927658200e+02 9.925726885265095234e+02 1.010164295896565704e+03 9.939466489265290647e+02 1.050610045322862106e+03 9.861586865117969865e+02 1.008150905395717245e+03 9.779849340546971916e+02
1.019497897216593742e+03 9.779391030067232577e+02 1.021801068163932769e+03 1.003580288470329265e+03 9.621754293462400938e+02 1.022777744623560011e+03 1.005875644508402729e+03 9.625130779844599829e+02 9.779409174737747890e+02 9.943179598770873326e+02 9.744651686941094795e+02 9.784148028271181374e+02 1.019357783255726872e+03 9.868550683616083461e+02 1.007014424944774760e+03 9.830701369066055122e+02 9.790467321723436953e+02 1.034056376743431883e+03 1.034623079581755519e+03 9.976801833962157389e+02 9.770348171230739354e+02 1.002467066551812763e+03 9.555578675807174704e+02 1.024063929912848153e+03 9.875839047300914899e+02 1.049605209684526244e+03 1.013404377828366364e+03 1.013011462521088561e+03 1.002848006083460064e+03 1.059148347208028326e+03 1.006160678819718669e+03 1.028506321335170924e+03 1.029539031281132566e+03 1.012440837994991625e+03 9.749275010254060589e+02 9.636735328941279022e+02 1.027928297803746773e+03 1.053614815970344353e+03 9.676168393582651106e+02 9.832372692124963578e+02 9.560369022589569568e+02 9.756466020245210302e+02 1.072409648488683615e+03 1.003868132813156308e+03 9.907542840623092388e+02 1.043142926774639591e+03 9.389833949619098803e+02 1.001617448792958498e+03 1.044996480220150261e+03 9.916313037418417480e+02 1.003716255459326590e+03 9.647353458983199062e+02 1.016105251755879863e+03 1.026870272974658519e+03 9.585861567545222215e+02 9.386252692557214914e+02 9.948807700194545305e+02 1.050700706090177391e+03 1.045143167545217011e+03 9.777003839326521302e+02 9.959077275873481767e+02 1.049210825322216579e+03 1.033001991748689079e+03 1.028312671680847870e+03 9.905602383511677544e+02 1.027834539624547688e+03 1.068099513832961065e+03 9.687147469299169416e+02 9.995912084589795086e+02 1.013918704226593604e+03 1.024722624011447351e+03 1.019506326679113954e+03 9.685152490199643580e+02 1.018054163575262123e+03 1.015772026230444681e+03 9.847144550041581397e+02 1.011173824722478457e+03 9.984193649971327886e+02 1.010912743033257811e+03 9.909473841997427144e+02 1.021577442760328722e+03 1.070010448567664525e+03 9.996067522466388482e+02 9.491267091418919790e+02 9.651355889813438580e+02 1.007730361820156759e+03 9.988788529250859938e+02 9.293308211231765199e+02 1.012633042894121559e+03 1.017866868225277358e+03 9.722261408955220077e+02 1.066198817692581770e+03 9.860399169962448696e+02 1.036312322630973313e+03 1.007743147724374012e+03 1.018750119011294373e+03 1.028667672483481056e+03 1.060412282491896804e+03 1.029361860525513066e+03 9.953327595416410531e+02
